"rank","lemma","translit","pos","gloss_en","combined_zipf","subs_fpm","forum_fpm","subs_zipf","forum_zipf","doc_dispersion_subs","doc_dispersion_forum","register_skew","is_proper","forms_collapsed"
"985","წარმოება","ts'armoeba","noun","production, manufacturing, output","4.994","87.43","111.19","4.942","5.046","0.1765","0.0150","0","0","წარმოება,წარმოების,წარმოებაში,წარმოებას,წარმოებაზე,წარმოებაც,აწარმოებს,აწარმოებენ"
"986","გმირი","gmiri","noun","hero","4.994","146.96","66.09","5.167","4.820","0.2353","0.0115","0","0","გმირი,გმირთა,გმირის,გმირები,გმირს,გმირების,გმირია,გმირებს"
"987","ამხანაგი","amkhanagi","noun","comrade, friend","4.993","690.14","14.02","5.839","4.147","0.2353","0.0043","0","0","ამხანაგო,ამხანაგი,ამხანაგებო,ამხანაგ,ამხანაგმა,ამხანაგები,ამხანაგის,ამხანაგებს"
"988","გაცილებით","gatsilebit","adv","much more, considerably","4.993","61.39","157.57","4.788","5.197","0.1912","0.0411","0","0","გაცილებით,გაცილებიტ"
"989","შემთხვევით","shemtkhvevit","adv","by chance","4.992","91.15","105.87","4.960","5.025","0.2794","0.0327","0","0","შემთხვევით,შემტხვევიტ,შემტხვევით"
"990","მოპოვება","mop'oveba","verb","to obtain, to acquire, to gain","4.992","76.27","126.22","4.882","5.101","0.2206","0.0297","0","0","მოიპოვა,მოპოვება,მოგეპოვებათ,მოიპოვება,მოსაპოვებლად,მოპოვების,მოიპოვეს,მოიპოვოს"
"991","კოდი","k'odi","noun","code","4.991","57.67","166.19","4.761","5.221","0.1176","0.0309","0","0","კოდი,კოდს,კოდის,კოდები,კოდით,კოდში,კოდებს,კოდია"
"992","მასწავლებელი","masts'avlebeli","noun","teacher, instructor","4.991","72.55","132.09","4.861","5.121","0.1765","0.0201","0","0","მასწავლებელი,მასწავლებელს,მასწავლებლის,მასწავლებელთან,მასწავლებლები,მასწავლებელმა,მასწავლებლების,მასწავლებლებს"
"993","ფეხბურთი","pekhburti","noun","football, soccer","4.991","35.34","270.87","4.548","5.433","0.0735","0.0375","0","0","ფეხბურთი,ფეხბურთის,ფეხბურთს,ფეხბურთში,ფეხბურთზე,ფეხბურთია,ფეხბურთით,ფეხბურთიც"
"994","მით","mit","pron","with that, by that","4.990","61.39","155.55","4.788","5.192","0.1912","0.0425","0","0","მით,მიტ"
"995","ახლავე","akhlave","adv","right now, immediately","4.990","310.66","30.71","5.492","4.487","0.4706","0.0102","0","0","ახლავე,ეხლავე"
"996","ველი","veli","noun","field, plain, valley","4.990","83.71","113.94","4.923","5.057","0.1765","0.0212","0","0","ველი,ველის,ველში,ველზე,ველს,ველები,ველია,ველების"
"997","შეფასება","shepaseba","verb","evaluation, assessment, rating","4.989","57.67","164.90","4.761","5.217","0.1471","0.0264","0","0","აფასებს,აფასებენ,ფასდება,შეაფასეთ,აფასებ,ვაფასებთ,შემიფასეთ,შეაფასო"
"998","წონა","ts'ona","noun","weight","4.989","35.34","268.85","4.548","5.430","0.1176","0.0346","0","0","წონა,წონის,წონაში,წონაზე,წონას,წონით,წონები,წონაც"
"999","დეტალი","det'ali","noun","detail, part","4.989","72.55","130.80","4.861","5.117","0.1912","0.0337","0","0","დეტალები,დეტალი,დეტალებს,დეტალებზე,დეტალებში,დეტალს,დეტალების,დეტალია"
"1000","მძღოლი","mdzogholi","noun","driver","4.988","120.91","78.37","5.082","4.894","0.2500","0.0125","0","0","მძღოლი,მძღოლები,მძღოლს,მძღოლების,მძღოლის,მძღოლმა,მძღოლებს,მძღოლად"
"1001","კარგით","k'argit","interj","okay, fine (formal/plural)","4.987","399.95","23.56","5.602","4.372","0.3382","0.0075","0","0","კარგით"
"1002","შეტევა","shet'eva","noun","attack, assault, offensive","4.987","79.99","117.79","4.903","5.071","0.1324","0.0145","0","0","შეტევა,შეტევის,შეტევები,შეტევას,შეტევების,შეტევაზე,შეტევაში,შეტევებს"
"1003","დაწოლა","dats'ola","verb","to lie down, to go to bed","4.987","132.08","71.22","5.121","4.853","0.2500","0.0197","0","0","აწვება,ვაწვები,დაწოლა,ვწვები,წვება,დაწექი,დავწვები,დააწვები"
"1004","პარტია","p'art'ia","noun","party","4.987","150.68","62.42","5.178","4.795","0.1765","0.0139","0","0","პარტია,პარტიის,პარტიას,პარტიების,პარტიაში,პარტიებს,პარტიები,პარტიამ"
"1005","ტური","t'uri","noun","tour, round","4.985","83.71","111.74","4.923","5.048","0.1176","0.0194","0","0","ტური,ტურში,ტურის,ტურზე,ტურია,ტურს,ტურ,ტურები"
"1006","ზურგი","zurgi","noun","back","4.985","106.03","88.09","5.025","4.945","0.2794","0.0192","0","0","ზურგზე,ზურგი,ზურგის,ზურგს,ზურგით,ზურგში,ზურგიდან"
